"sample_id","id","name","mark"
"s7310","e45724","ENCFF000BIA","H3K27ac"
"s7310","e45107","ENCFF001SWW","H3K27ac"
"s7314","e48198","ENCFF000CVI","H3K27ac"
"s7314","e48361","ENCFF001TDC","H3K27ac"
"s7316","e46462","ENCFF001TBL","H3K27ac"
"s7316","e46141","ENCFF000CJX","H3K27ac"
"s7317","e45770","ENCFF000CGY","H3K27ac"
"s7317","e45638","ENCFF001TAZ","H3K27ac"
"s7319","e46735","ENCFF000CRI","H3K27ac"
"s7319","e44523","ENCFF001TCM","H3K27ac"
"s7323","e45471","ENCFF001TBX","H3K27ac"
"s7323","e45266","ENCFF000CNB","H3K27ac"
"s6684","e47317","ENCFF000ANJ","H3K27ac"
"s6684","e47204","ENCFF001STM","H3K27ac"
"s7322","e46771","ENCFF000BKX","H3K27ac"
"s7322","e46719","ENCFF001SXI","H3K27ac"
"s7311","e45704","ENCFF000BRT","H3K27ac"
"s7311","e45490","ENCFF001SYJ","H3K27ac"
"s6726","e39139","ENCFF001WUX","H3K27ac"
"s6726","e39065","ENCFF001ENC","H3K27ac"
"s6726","e38825","ENCFF001WUY","H3K27ac"
"s6726","e38341","ENCFF001ENB","H3K27ac"
"s7029","e44868","ENCFF000CEE","H3K27ac"
"s7029","e44840","ENCFF001TAO","H3K27ac"
"s2687","e17084","E019-H3K27ac.narrowPeak.bed","H3K27ac"
"s2687","e17082","E019-H3K27ac.gappedPeak.bed","H3K27ac"
"s2687","e17102","E019-H3K27ac.broadPeak.bed","H3K27ac"
"s2688","e18413","E020-H3K27ac.broadPeak.bed","H3K27ac"
"s2688","e19292","E020-H3K27ac.gappedPeak.bed","H3K27ac"
"s2688","e19299","E020-H3K27ac.narrowPeak.bed","H3K27ac"
"s2689","e18864","E021-H3K27ac.gappedPeak.bed","H3K27ac"
"s2689","e18873","E021-H3K27ac.narrowPeak.bed","H3K27ac"
"s2689","e18944","E021-H3K27ac.broadPeak.bed","H3K27ac"
"s2690","e19036","E022-H3K27ac.gappedPeak.bed","H3K27ac"
"s2690","e19047","E022-H3K27ac.narrowPeak.bed","H3K27ac"
"s2690","e19070","E022-H3K27ac.broadPeak.bed","H3K27ac"
"s2691","e18777","E026-H3K27ac.gappedPeak.bed","H3K27ac"
"s2691","e18785","E026-H3K27ac.narrowPeak.bed","H3K27ac"
"s2691","e18790","E026-H3K27ac.broadPeak.bed","H3K27ac"
"s2694","e18729","E029-H3K27ac.gappedPeak.bed","H3K27ac"
"s2694","e18732","E029-H3K27ac.narrowPeak.bed","H3K27ac"
"s2694","e18741","E029-H3K27ac.broadPeak.bed","H3K27ac"
"s2697","e18579","E032-H3K27ac.gappedPeak.bed","H3K27ac"
"s2697","e18588","E032-H3K27ac.narrowPeak.bed","H3K27ac"
"s2697","e18607","E032-H3K27ac.broadPeak.bed","H3K27ac"
"s2699","e18772","E034-H3K27ac.gappedPeak.bed","H3K27ac"
"s2699","e18776","E034-H3K27ac.narrowPeak.bed","H3K27ac"
"s2699","e18787","E034-H3K27ac.broadPeak.bed","H3K27ac"
"s2702","e18515","E037-H3K27ac.gappedPeak.bed","H3K27ac"
"s2702","e18518","E037-H3K27ac.narrowPeak.bed","H3K27ac"
"s2702","e18571","E037-H3K27ac.broadPeak.bed","H3K27ac"
"s2703","e18376","E038-H3K27ac.gappedPeak.bed","H3K27ac"
"s2703","e18380","E038-H3K27ac.narrowPeak.bed","H3K27ac"
"s2703","e18402","E038-H3K27ac.broadPeak.bed","H3K27ac"
"s2704","e18635","E039-H3K27ac.gappedPeak.bed","H3K27ac"
"s2704","e18642","E039-H3K27ac.narrowPeak.bed","H3K27ac"
"s2704","e18651","E039-H3K27ac.broadPeak.bed","H3K27ac"
"s2705","e19853","E040-H3K27ac.gappedPeak.bed","H3K27ac"
"s2705","e19857","E040-H3K27ac.narrowPeak.bed","H3K27ac"
"s2705","e19865","E040-H3K27ac.broadPeak.bed","H3K27ac"
"s2706","e19691","E041-H3K27ac.gappedPeak.bed","H3K27ac"
"s2706","e19695","E041-H3K27ac.narrowPeak.bed","H3K27ac"
"s2706","e19704","E041-H3K27ac.broadPeak.bed","H3K27ac"
"s2707","e19470","E042-H3K27ac.gappedPeak.bed","H3K27ac"
"s2707","e19476","E042-H3K27ac.narrowPeak.bed","H3K27ac"
"s2707","e19492","E042-H3K27ac.broadPeak.bed","H3K27ac"
"s2708","e19773","E043-H3K27ac.gappedPeak.bed","H3K27ac"
"s2708","e19778","E043-H3K27ac.narrowPeak.bed","H3K27ac"
"s2708","e19801","E043-H3K27ac.broadPeak.bed","H3K27ac"
"s2709","e19613","E044-H3K27ac.gappedPeak.bed","H3K27ac"
"s2709","e19617","E044-H3K27ac.narrowPeak.bed","H3K27ac"
"s2709","e19627","E044-H3K27ac.broadPeak.bed","H3K27ac"
"s2710","e19363","E045-H3K27ac.gappedPeak.bed","H3K27ac"
"s2710","e19373","E045-H3K27ac.narrowPeak.bed","H3K27ac"
"s2710","e19398","E045-H3K27ac.broadPeak.bed","H3K27ac"
"s2711","e19728","E046-H3K27ac.gappedPeak.bed","H3K27ac"
"s2711","e19733","E046-H3K27ac.narrowPeak.bed","H3K27ac"
"s2711","e19737","E046-H3K27ac.broadPeak.bed","H3K27ac"
"s2712","e19421","E047-H3K27ac.gappedPeak.bed","H3K27ac"
"s2712","e19426","E047-H3K27ac.narrowPeak.bed","H3K27ac"
"s2712","e19439","E047-H3K27ac.broadPeak.bed","H3K27ac"
"s2713","e19783","E048-H3K27ac.gappedPeak.bed","H3K27ac"
"s2713","e19788","E048-H3K27ac.narrowPeak.bed","H3K27ac"
"s2713","e19798","E048-H3K27ac.broadPeak.bed","H3K27ac"
"s2714","e19564","E049-H3K27ac.gappedPeak.bed","H3K27ac"
"s2714","e19571","E049-H3K27ac.narrowPeak.bed","H3K27ac"
"s2714","e19578","E049-H3K27ac.broadPeak.bed","H3K27ac"
"s2715","e19734","E050-H3K27ac.gappedPeak.bed","H3K27ac"
"s2715","e19739","E050-H3K27ac.narrowPeak.bed","H3K27ac"
"s2715","e19755","E050-H3K27ac.broadPeak.bed","H3K27ac"
"s2720","e19468","E055-H3K27ac.gappedPeak.bed","H3K27ac"
"s2720","e19490","E055-H3K27ac.narrowPeak.bed","H3K27ac"
"s2720","e19523","E055-H3K27ac.broadPeak.bed","H3K27ac"
"s2721","e19128","E056-H3K27ac.gappedPeak.bed","H3K27ac"
"s2721","e19159","E056-H3K27ac.narrowPeak.bed","H3K27ac"
"s2721","e19192","E056-H3K27ac.broadPeak.bed","H3K27ac"
"s2723","e19213","E058-H3K27ac.gappedPeak.bed","H3K27ac"
"s2723","e19223","E058-H3K27ac.narrowPeak.bed","H3K27ac"
"s2723","e19246","E058-H3K27ac.broadPeak.bed","H3K27ac"
"s2724","e19508","E059-H3K27ac.gappedPeak.bed","H3K27ac"
"s2724","e19513","E059-H3K27ac.narrowPeak.bed","H3K27ac"
"s2724","e19546","E059-H3K27ac.broadPeak.bed","H3K27ac"
"s2725","e16957","E061-H3K27ac.gappedPeak.bed","H3K27ac"
"s2725","e16967","E061-H3K27ac.narrowPeak.bed","H3K27ac"
"s2725","e16996","E061-H3K27ac.broadPeak.bed","H3K27ac"
"s2726","e17561","E062-H3K27ac.gappedPeak.bed","H3K27ac"
"s2726","e17568","E062-H3K27ac.narrowPeak.bed","H3K27ac"
"s2726","e17573","E062-H3K27ac.broadPeak.bed","H3K27ac"
"s2727","e17632","E065-H3K27ac.gappedPeak.bed","H3K27ac"
"s2727","e17641","E065-H3K27ac.narrowPeak.bed","H3K27ac"
"s2727","e17657","E065-H3K27ac.broadPeak.bed","H3K27ac"
"s2728","e17354","E066-H3K27ac.gappedPeak.bed","H3K27ac"
"s2728","e17363","E066-H3K27ac.narrowPeak.bed","H3K27ac"
"s2728","e17370","E066-H3K27ac.broadPeak.bed","H3K27ac"
"s2729","e17059","E067-H3K27ac.gappedPeak.bed","H3K27ac"
"s2729","e17069","E067-H3K27ac.narrowPeak.bed","H3K27ac"
"s2729","e17090","E067-H3K27ac.broadPeak.bed","H3K27ac"
"s2730","e17390","E068-H3K27ac.gappedPeak.bed","H3K27ac"
"s2730","e17401","E068-H3K27ac.narrowPeak.bed","H3K27ac"
"s2730","e17413","E068-H3K27ac.broadPeak.bed","H3K27ac"
"s2731","e17132","E069-H3K27ac.gappedPeak.bed","H3K27ac"
"s2731","e17146","E069-H3K27ac.narrowPeak.bed","H3K27ac"
"s2731","e17157","E069-H3K27ac.broadPeak.bed","H3K27ac"
"s2733","e19727","E071-H3K27ac.gappedPeak.bed","H3K27ac"
"s2733","e19736","E071-H3K27ac.narrowPeak.bed","H3K27ac"
"s2733","e19748","E071-H3K27ac.broadPeak.bed","H3K27ac"
"s2734","e19550","E072-H3K27ac.gappedPeak.bed","H3K27ac"
"s2734","e19561","E072-H3K27ac.narrowPeak.bed","H3K27ac"
"s2734","e19573","E072-H3K27ac.broadPeak.bed","H3K27ac"
"s2735","e19813","E073-H3K27ac.gappedPeak.bed","H3K27ac"
"s2735","e19825","E073-H3K27ac.narrowPeak.bed","H3K27ac"
"s2735","e19836","E073-H3K27ac.broadPeak.bed","H3K27ac"
"s2736","e19816","E074-H3K27ac.gappedPeak.bed","H3K27ac"
"s2736","e19827","E074-H3K27ac.narrowPeak.bed","H3K27ac"
"s2736","e19838","E074-H3K27ac.broadPeak.bed","H3K27ac"
"s2737","e19938","E075-H3K27ac.gappedPeak.bed","H3K27ac"
"s2737","e19940","E075-H3K27ac.narrowPeak.bed","H3K27ac"
"s2737","e19941","E075-H3K27ac.broadPeak.bed","H3K27ac"
"s2738","e19878","E076-H3K27ac.gappedPeak.bed","H3K27ac"
"s2738","e19880","E076-H3K27ac.narrowPeak.bed","H3K27ac"
"s2738","e19884","E076-H3K27ac.broadPeak.bed","H3K27ac"
"s2740","e19632","E078-H3K27ac.gappedPeak.bed","H3K27ac"
"s2740","e19639","E078-H3K27ac.narrowPeak.bed","H3K27ac"
"s2740","e19650","E078-H3K27ac.broadPeak.bed","H3K27ac"
"s2741","e19851","E079-H3K27ac.gappedPeak.bed","H3K27ac"
"s2741","e19859","E079-H3K27ac.narrowPeak.bed","H3K27ac"
"s2741","e19868","E079-H3K27ac.broadPeak.bed","H3K27ac"
"s2745","e18819","E084-H3K27ac.gappedPeak.bed","H3K27ac"
"s2745","e18829","E084-H3K27ac.narrowPeak.bed","H3K27ac"
"s2745","e18839","E084-H3K27ac.broadPeak.bed","H3K27ac"
"s2746","e18489","E085-H3K27ac.gappedPeak.bed","H3K27ac"
"s2746","e18501","E085-H3K27ac.narrowPeak.bed","H3K27ac"
"s2746","e18513","E085-H3K27ac.broadPeak.bed","H3K27ac"
"s2748","e18558","E087-H3K27ac.gappedPeak.bed","H3K27ac"
"s2748","e18565","E087-H3K27ac.narrowPeak.bed","H3K27ac"
"s2748","e18573","E087-H3K27ac.broadPeak.bed","H3K27ac"
"s2750","e18002","E089-H3K27ac.gappedPeak.bed","H3K27ac"
"s2750","e18007","E089-H3K27ac.narrowPeak.bed","H3K27ac"
"s2750","e18033","E089-H3K27ac.broadPeak.bed","H3K27ac"
"s2751","e17095","E090-H3K27ac.gappedPeak.bed","H3K27ac"
"s2751","e17110","E090-H3K27ac.narrowPeak.bed","H3K27ac"
"s2751","e17626","E090-H3K27ac.broadPeak.bed","H3K27ac"
"s2752","e17296","E091-H3K27ac.gappedPeak.bed","H3K27ac"
"s2752","e17648","E091-H3K27ac.narrowPeak.bed","H3K27ac"
"s2752","e17659","E091-H3K27ac.broadPeak.bed","H3K27ac"
"s2753","e17028","E092-H3K27ac.gappedPeak.bed","H3K27ac"
"s2753","e17495","E092-H3K27ac.narrowPeak.bed","H3K27ac"
"s2753","e17685","E092-H3K27ac.broadPeak.bed","H3K27ac"
"s2754","e17044","E093-H3K27ac.gappedPeak.bed","H3K27ac"
"s2754","e17051","E093-H3K27ac.narrowPeak.bed","H3K27ac"
"s2754","e17067","E093-H3K27ac.broadPeak.bed","H3K27ac"
"s2755","e59573","E094-H3K27ac.gappedPeak.bed","H3K27ac"
"s2755","e59582","E094-H3K27ac.narrowPeak.bed","H3K27ac"
"s2755","e59611","E094-H3K27ac.broadPeak.bed","H3K27ac"
"s2756","e59587","E095-H3K27ac.gappedPeak.bed","H3K27ac"
"s2756","e59600","E095-H3K27ac.broadPeak.bed","H3K27ac"
"s2756","e59605","E095-H3K27ac.narrowPeak.bed","H3K27ac"
"s2757","e17350","E096-H3K27ac.gappedPeak.bed","H3K27ac"
"s2757","e17364","E096-H3K27ac.narrowPeak.bed","H3K27ac"
"s2757","e17388","E096-H3K27ac.broadPeak.bed","H3K27ac"
"s2758","e17650","E097-H3K27ac.gappedPeak.bed","H3K27ac"
"s2758","e17664","E097-H3K27ac.narrowPeak.bed","H3K27ac"
"s2758","e17692","E097-H3K27ac.broadPeak.bed","H3K27ac"
"s2759","e59560","E098-H3K27ac.narrowPeak.bed","H3K27ac"
"s2759","e59567","E098-H3K27ac.gappedPeak.bed","H3K27ac"
"s2759","e59612","E098-H3K27ac.broadPeak.bed","H3K27ac"
"s2760","e16933","E099-H3K27ac.broadPeak.bed","H3K27ac"
"s2760","e17576","E099-H3K27ac.gappedPeak.bed","H3K27ac"
"s2760","e17578","E099-H3K27ac.narrowPeak.bed","H3K27ac"
"s2761","e19043","E100-H3K27ac.narrowPeak.bed","H3K27ac"
"s2761","e59551","E100-H3K27ac.gappedPeak.bed","H3K27ac"
"s2761","e59640","E100-H3K27ac.broadPeak.bed","H3K27ac"
"s2762","e19431","E101-H3K27ac.gappedPeak.bed","H3K27ac"
"s2762","e19441","E101-H3K27ac.narrowPeak.bed","H3K27ac"
"s2762","e19454","E101-H3K27ac.broadPeak.bed","H3K27ac"
"s2763","e19079","E102-H3K27ac.gappedPeak.bed","H3K27ac"
"s2763","e19086","E102-H3K27ac.narrowPeak.bed","H3K27ac"
"s2763","e19102","E102-H3K27ac.broadPeak.bed","H3K27ac"
"s2764","e18626","E103-H3K27ac.narrowPeak.bed","H3K27ac"
"s2764","e18640","E103-H3K27ac.broadPeak.bed","H3K27ac"
"s2764","e19451","E103-H3K27ac.gappedPeak.bed","H3K27ac"
"s2765","e18816","E104-H3K27ac.gappedPeak.bed","H3K27ac"
"s2765","e18826","E104-H3K27ac.narrowPeak.bed","H3K27ac"
"s2765","e18842","E104-H3K27ac.broadPeak.bed","H3K27ac"
"s2766","e19098","E105-H3K27ac.gappedPeak.bed","H3K27ac"
"s2766","e19117","E105-H3K27ac.narrowPeak.bed","H3K27ac"
"s2766","e19156","E105-H3K27ac.broadPeak.bed","H3K27ac"
"s2767","e18943","E106-H3K27ac.gappedPeak.bed","H3K27ac"
"s2767","e18955","E106-H3K27ac.narrowPeak.bed","H3K27ac"
"s2767","e18976","E106-H3K27ac.broadPeak.bed","H3K27ac"
"s2769","e19080","E108-H3K27ac.broadPeak.bed","H3K27ac"
"s2769","e19061","E108-H3K27ac.gappedPeak.bed","H3K27ac"
"s2769","e19068","E108-H3K27ac.narrowPeak.bed","H3K27ac"
"s2770","e18707","E109-H3K27ac.gappedPeak.bed","H3K27ac"
"s2770","e18717","E109-H3K27ac.narrowPeak.bed","H3K27ac"
"s2770","e18735","E109-H3K27ac.broadPeak.bed","H3K27ac"
"s2772","e19124","E111-H3K27ac.gappedPeak.bed","H3K27ac"
"s2772","e19130","E111-H3K27ac.narrowPeak.bed","H3K27ac"
"s2772","e19140","E111-H3K27ac.broadPeak.bed","H3K27ac"
"s2773","e19585","E112-H3K27ac.gappedPeak.bed","H3K27ac"
"s2773","e19593","E112-H3K27ac.narrowPeak.bed","H3K27ac"
"s2773","e19602","E112-H3K27ac.broadPeak.bed","H3K27ac"
"s2774","e19221","E113-H3K27ac.gappedPeak.bed","H3K27ac"
"s2774","e19236","E113-H3K27ac.narrowPeak.bed","H3K27ac"
"s2774","e19248","E113-H3K27ac.broadPeak.bed","H3K27ac"
"s2777","e18865","E116-H3K27ac.gappedPeak.bed","H3K27ac"
"s2777","e18871","E116-H3K27ac.narrowPeak.bed","H3K27ac"
"s2777","e18877","E116-H3K27ac.broadPeak.bed","H3K27ac"
"s2780","e19137","E119-H3K27ac.gappedPeak.bed","H3K27ac"
"s2780","e19145","E119-H3K27ac.narrowPeak.bed","H3K27ac"
"s2780","e19155","E119-H3K27ac.broadPeak.bed","H3K27ac"
"s2781","e17951","E120-H3K27ac.gappedPeak.bed","H3K27ac"
"s2781","e17957","E120-H3K27ac.narrowPeak.bed","H3K27ac"
"s2781","e17960","E120-H3K27ac.broadPeak.bed","H3K27ac"
"s2782","e17815","E121-H3K27ac.gappedPeak.bed","H3K27ac"
"s2782","e17823","E121-H3K27ac.narrowPeak.bed","H3K27ac"
"s2782","e17833","E121-H3K27ac.broadPeak.bed","H3K27ac"
"s2783","e18233","E122-H3K27ac.gappedPeak.bed","H3K27ac"
"s2783","e18237","E122-H3K27ac.narrowPeak.bed","H3K27ac"
"s2783","e18245","E122-H3K27ac.broadPeak.bed","H3K27ac"
"s2784","e18022","E123-H3K27ac.gappedPeak.bed","H3K27ac"
"s2784","e18028","E123-H3K27ac.narrowPeak.bed","H3K27ac"
"s2784","e18037","E123-H3K27ac.broadPeak.bed","H3K27ac"
"s2785","e17858","E124-H3K27ac.gappedPeak.bed","H3K27ac"
"s2785","e17869","E124-H3K27ac.narrowPeak.bed","H3K27ac"
"s2785","e17886","E124-H3K27ac.broadPeak.bed","H3K27ac"
"s2786","e17791","E125-H3K27ac.gappedPeak.bed","H3K27ac"
"s2786","e17797","E125-H3K27ac.narrowPeak.bed","H3K27ac"
"s2786","e17816","E125-H3K27ac.broadPeak.bed","H3K27ac"
"s2787","e18220","E126-H3K27ac.gappedPeak.bed","H3K27ac"
"s2787","e18230","E126-H3K27ac.narrowPeak.bed","H3K27ac"
"s2787","e18241","E126-H3K27ac.broadPeak.bed","H3K27ac"
"s2788","e18065","E127-H3K27ac.gappedPeak.bed","H3K27ac"
"s2788","e18071","E127-H3K27ac.narrowPeak.bed","H3K27ac"
"s2788","e18081","E127-H3K27ac.broadPeak.bed","H3K27ac"
"s2789","e17673","E128-H3K27ac.gappedPeak.bed","H3K27ac"
"s2789","e17678","E128-H3K27ac.narrowPeak.bed","H3K27ac"
"s2789","e17686","E128-H3K27ac.broadPeak.bed","H3K27ac"
"s2790","e18048","E129-H3K27ac.gappedPeak.bed","H3K27ac"
"s2790","e18059","E129-H3K27ac.narrowPeak.bed","H3K27ac"
"s2790","e18070","E129-H3K27ac.broadPeak.bed","H3K27ac"
"s2793","e17446","E003-H3K27ac.narrowPeak.bed","H3K27ac"
"s2793","e17798","E003-H3K27ac.gappedPeak.bed","H3K27ac"
"s2793","e17838","E003-H3K27ac.broadPeak.bed","H3K27ac"
"s2794","e17724","E008-H3K27ac.gappedPeak.bed","H3K27ac"
"s2794","e17736","E008-H3K27ac.narrowPeak.bed","H3K27ac"
"s2794","e17802","E008-H3K27ac.broadPeak.bed","H3K27ac"
"s2795","e17425","E014-H3K27ac.gappedPeak.bed","H3K27ac"
"s2795","e17441","E014-H3K27ac.narrowPeak.bed","H3K27ac"
"s2795","e17458","E014-H3K27ac.broadPeak.bed","H3K27ac"
"s2796","e17033","E015-H3K27ac.gappedPeak.bed","H3K27ac"
"s2796","e17039","E015-H3K27ac.narrowPeak.bed","H3K27ac"
"s2796","e17064","E015-H3K27ac.broadPeak.bed","H3K27ac"
"s2797","e17303","E016-H3K27ac.gappedPeak.bed","H3K27ac"
"s2797","e17310","E016-H3K27ac.narrowPeak.bed","H3K27ac"
"s2797","e17332","E016-H3K27ac.broadPeak.bed","H3K27ac"
"s2801","e59546","E063-H3K27ac.gappedPeak.bed","H3K27ac"
"s2801","e59571","E063-H3K27ac.broadPeak.bed","H3K27ac"
"s2801","e59621","E063-H3K27ac.narrowPeak.bed","H3K27ac"
"s2802","e18251","E080-H3K27ac.gappedPeak.bed","H3K27ac"
"s2802","e18262","E080-H3K27ac.narrowPeak.bed","H3K27ac"
"s2802","e18278","E080-H3K27ac.broadPeak.bed","H3K27ac"
"s7310","e47420","ENCFF001SWX","H3K27me3"
"s7310","e46916","ENCFF000BIG","H3K27me3"
"s7314","e48619","ENCFF000CTS","H3K27me3"
"s7314","e49198","ENCFF001TCW","H3K27me3"
"s7316","e47439","ENCFF001TBM","H3K27me3"
"s7316","e47436","ENCFF000CKC","H3K27me3"
"s7317","e46949","ENCFF000CHD","H3K27me3"
"s7317","e46563","ENCFF001TBA","H3K27me3"
"s7319","e46546","ENCFF001TCN","H3K27me3"
"s7319","e45984","ENCFF000CRO","H3K27me3"
"s7323","e47266","ENCFF001TBY","H3K27me3"
"s7323","e46917","ENCFF000CNI","H3K27me3"
"s6963","e43231","ENCFF001XIP","H3K27me3"
"s6963","e42882","ENCFF001XIQ","H3K27me3"
"s6963","e41770","ENCFF001GCI","H3K27me3"
"s6963","e40882","ENCFF001GCE","H3K27me3"
"s6963","e40067","ENCFF001GCJ","H3K27me3"
"s6963","e39860","ENCFF001XIN","H3K27me3"
"s6963","e39750","ENCFF001XIO","H3K27me3"
"s6963","e39385","ENCFF001GCG","H3K27me3"
"s6987","e39015","ENCFF000VJT","H3K27me3"
"s6987","e38848","ENCFF001VDH","H3K27me3"
"s6779","e41047","ENCFF001XEH","H3K27me3"
"s6779","e40854","ENCFF001XEK","H3K27me3"
"s6779","e40837","ENCFF001XEI","H3K27me3"
"s6779","e40734","ENCFF001XEJ","H3K27me3"
"s6779","e40635","ENCFF001FPY","H3K27me3"
"s6779","e40314","ENCFF001FPU","H3K27me3"
"s6779","e39615","ENCFF001FPV","H3K27me3"
"s6779","e39054","ENCFF001FPW","H3K27me3"
"s6788","e41580","ENCFF001FNP","H3K27me3"
"s6788","e41135","ENCFF001FNQ","H3K27me3"
"s6788","e40939","ENCFF001XDP","H3K27me3"
"s6788","e40847","ENCFF001XDQ","H3K27me3"
"s6796","e42119","ENCFF001XFA","H3K27me3"
"s6796","e42114","ENCFF001XEY","H3K27me3"
"s6796","e42074","ENCFF001FRS","H3K27me3"
"s6796","e42070","ENCFF001FRR","H3K27me3"
"s6796","e42026","ENCFF001XEZ","H3K27me3"
"s6796","e42006","ENCFF001FRP","H3K27me3"
"s6796","e41983","ENCFF001XEX","H3K27me3"
"s6796","e41489","ENCFF001FRQ","H3K27me3"
"s6805","e40247","ENCFF001FZO","H3K27me3"
"s6805","e39906","ENCFF001FZL","H3K27me3"
"s6805","e39764","ENCFF001XHR","H3K27me3"
"s6805","e38936","ENCFF001FZM","H3K27me3"
"s6805","e38807","ENCFF001FZK","H3K27me3"
"s6805","e38661","ENCFF001XHP","H3K27me3"
"s6805","e38498","ENCFF001XHS","H3K27me3"
"s6805","e38376","ENCFF001XHQ","H3K27me3"
"s7322","e47750","ENCFF000BLE","H3K27me3"
"s7322","e48195","ENCFF001SXJ","H3K27me3"
"s7311","e44951","ENCFF000BSA","H3K27me3"
"s7311","e44887","ENCFF001SYK","H3K27me3"
"s6726","e40710","ENCFF001ENJ","H3K27me3"
"s6726","e40361","ENCFF001WVA","H3K27me3"
"s6726","e40172","ENCFF001WUZ","H3K27me3"
"s6726","e39864","ENCFF001ENI","H3K27me3"
"s7029","e47818","ENCFF001TAP","H3K27me3"
"s7029","e47739","ENCFF000CEL","H3K27me3"
"s7029","e43279","ENCFF001XHH","H3K27me3"
"s7029","e43082","ENCFF001XHI","H3K27me3"
"s7029","e42919","ENCFF001FYF","H3K27me3"
"s7029","e42754","ENCFF001FYG","H3K27me3"
"s2686","e17606","E018-H3K27me3.gappedPeak.bed","H3K27me3"
"s2686","e17614","E018-H3K27me3.narrowPeak.bed","H3K27me3"
"s2686","e17627","E018-H3K27me3.broadPeak.bed","H3K27me3"
"s2687","e17115","E019-H3K27me3.gappedPeak.bed","H3K27me3"
"s2687","e17117","E019-H3K27me3.narrowPeak.bed","H3K27me3"
"s2687","e17129","E019-H3K27me3.broadPeak.bed","H3K27me3"
"s2688","e18423","E020-H3K27me3.gappedPeak.bed","H3K27me3"
"s2688","e18429","E020-H3K27me3.narrowPeak.bed","H3K27me3"
"s2688","e18442","E020-H3K27me3.broadPeak.bed","H3K27me3"
"s2689","e18988","E021-H3K27me3.gappedPeak.bed","H3K27me3"
"s2689","e18997","E021-H3K27me3.narrowPeak.bed","H3K27me3"
"s2689","e19028","E021-H3K27me3.broadPeak.bed","H3K27me3"
"s2690","e19091","E022-H3K27me3.gappedPeak.bed","H3K27me3"
"s2690","e19096","E022-H3K27me3.narrowPeak.bed","H3K27me3"
"s2690","e19129","E022-H3K27me3.broadPeak.bed","H3K27me3"
"s2691","e18800","E026-H3K27me3.gappedPeak.bed","H3K27me3"
"s2691","e18811","E026-H3K27me3.narrowPeak.bed","H3K27me3"
"s2691","e18831","E026-H3K27me3.broadPeak.bed","H3K27me3"
"s2692","e19403","E027-H3K27me3.gappedPeak.bed","H3K27me3"
"s2692","e19422","E027-H3K27me3.narrowPeak.bed","H3K27me3"
"s2692","e19450","E027-H3K27me3.broadPeak.bed","H3K27me3"
"s2693","e18560","E028-H3K27me3.gappedPeak.bed","H3K27me3"
"s2693","e18578","E028-H3K27me3.narrowPeak.bed","H3K27me3"
"s2693","e18596","E028-H3K27me3.broadPeak.bed","H3K27me3"
"s2694","e18746","E029-H3K27me3.gappedPeak.bed","H3K27me3"
"s2694","e18749","E029-H3K27me3.narrowPeak.bed","H3K27me3"
"s2694","e18759","E029-H3K27me3.broadPeak.bed","H3K27me3"
"s2695","e18416","E030-H3K27me3.gappedPeak.bed","H3K27me3"
"s2695","e18428","E030-H3K27me3.narrowPeak.bed","H3K27me3"
"s2695","e18448","E030-H3K27me3.broadPeak.bed","H3K27me3"
"s2696","e18580","E031-H3K27me3.gappedPeak.bed","H3K27me3"
"s2696","e18582","E031-H3K27me3.narrowPeak.bed","H3K27me3"
"s2696","e18592","E031-H3K27me3.broadPeak.bed","H3K27me3"
"s2697","e18624","E032-H3K27me3.gappedPeak.bed","H3K27me3"
"s2697","e18631","E032-H3K27me3.narrowPeak.bed","H3K27me3"
"s2697","e18663","E032-H3K27me3.broadPeak.bed","H3K27me3"
"s2698","e18833","E033-H3K27me3.gappedPeak.bed","H3K27me3"
"s2698","e18840","E033-H3K27me3.narrowPeak.bed","H3K27me3"
"s2698","e18852","E033-H3K27me3.broadPeak.bed","H3K27me3"
"s2699","e18806","E034-H3K27me3.gappedPeak.bed","H3K27me3"
"s2699","e18822","E034-H3K27me3.narrowPeak.bed","H3K27me3"
"s2699","e18853","E034-H3K27me3.broadPeak.bed","H3K27me3"
"s2700","e18361","E035-H3K27me3.gappedPeak.bed","H3K27me3"
"s2700","e18363","E035-H3K27me3.narrowPeak.bed","H3K27me3"
"s2700","e18394","E035-H3K27me3.broadPeak.bed","H3K27me3"
"s2701","e18778","E036-H3K27me3.gappedPeak.bed","H3K27me3"
"s2701","e18794","E036-H3K27me3.narrowPeak.bed","H3K27me3"
"s2701","e18817","E036-H3K27me3.broadPeak.bed","H3K27me3"
"s2702","e18585","E037-H3K27me3.gappedPeak.bed","H3K27me3"
"s2702","e18589","E037-H3K27me3.narrowPeak.bed","H3K27me3"
"s2702","e18605","E037-H3K27me3.broadPeak.bed","H3K27me3"
"s2703","e18411","E038-H3K27me3.gappedPeak.bed","H3K27me3"
"s2703","e18418","E038-H3K27me3.narrowPeak.bed","H3K27me3"
"s2703","e18435","E038-H3K27me3.broadPeak.bed","H3K27me3"
"s2704","e18666","E039-H3K27me3.gappedPeak.bed","H3K27me3"
"s2704","e18676","E039-H3K27me3.narrowPeak.bed","H3K27me3"
"s2704","e18696","E039-H3K27me3.broadPeak.bed","H3K27me3"
"s2705","e19463","E040-H3K27me3.narrowPeak.bed","H3K27me3"
